LocCurrency,PortNumber,AccNumber,LocNumber,GeogName1,AreaName1,Latitude,Longitude,CountryCode,ConstructionCode,OccupancyCode,YearBuilt,YearUpgraded,NumberOfStoreys,NumberOfBuildings,LocPerilsCovered,BuildingTIV
n/a,1,146,9460,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5050,1050,1900,1900,2,142,QEQ,3680640
n/a,1,146,9459,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5050,1050,1900,1900,2,257,QEQ,6661440
n/a,1,146,9458,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5050,1050,1900,1900,1,486,QEQ,8398080
n/a,1,146,9457,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5050,1050,1900,1900,1,77,QEQ,1330560
n/a,1,146,9456,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5000,1050,1900,1900,1,1571,QEQ,27146880
n/a,1,146,9455,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5105,1050,1900,1900,2,567,QEQ,14696640
n/a,1,146,9454,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5105,1050,1900,1900,1,795,QEQ,13737600
n/a,1,146,9453,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5105,1050,1900,1900,3,54,QEQ,15056668.8
n/a,1,146,9452,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5105,1050,1900,1900,2,111,QEQ,27716256
n/a,1,146,9451,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5105,1050,1900,1900,1,93,QEQ,12900960
n/a,1,146,9450,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5105,1050,1900,1900,3,132,QEQ,17424997.13
n/a,1,146,9449,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5105,1050,1900,1900,2,482,QEQ,56979977.04
n/a,1,146,9448,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5105,1050,1900,1900,1,390,QEQ,14040000
n/a,1,146,9447,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5109,1050,1900,1900,3,27,QEQ,7528334.4
n/a,1,146,9446,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5109,1050,1900,1900,2,39,QEQ,9738144
n/a,1,146,9445,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5109,1050,1900,1900,1,49,QEQ,6797280
n/a,1,146,9444,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5109,1050,1900,1900,3,61,QEQ,8052460.794
n/a,1,146,9443,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5109,1050,1900,1900,2,198,QEQ,23406712.56
n/a,1,146,9442,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5109,1050,1900,1900,1,246,QEQ,16156148.4
n/a,1,146,9441,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,2,182,QEQ,5660928
n/a,1,146,9440,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,1,218,QEQ,3767040
n/a,1,146,9439,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,5,1,QEQ,1734000
n/a,1,146,9438,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,4,1,QEQ,1387200
n/a,1,146,9437,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,3,82,QEQ,22863830.4
n/a,1,146,9436,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,2,181,QEQ,45194976
n/a,1,146,9435,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,5,2,QEQ,432000
n/a,1,146,9434,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,4,2,QEQ,345600
n/a,1,146,9433,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,3,87,QEQ,3021753.6
n/a,1,146,9432,Consuelo,San Pedro de Macorís,18.58445,-69.25711,DR,5150,1050,1900,1900,2,182,QEQ,5660928
n/a,1,146,9431,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5050,1050,1900,1900,1,5,QEQ,86400
n/a,1,146,9430,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5050,1050,1900,1900,1,555,QEQ,9590400
n/a,1,146,9429,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5050,1050,1900,1900,2,107,QEQ,2773440
n/a,1,146,9428,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5050,1050,1900,1900,2,201,QEQ,5209920
n/a,1,146,9427,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5050,1050,1900,1900,1,395,QEQ,6825600
n/a,1,146,9426,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5050,1050,1900,1900,1,112,QEQ,1935360
n/a,1,146,9425,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5000,1050,1900,1900,1,632,QEQ,10920960
n/a,1,146,9424,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5105,1050,1900,1900,2,152,QEQ,3939840
n/a,1,146,9423,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5105,1050,1900,1900,1,201,QEQ,3473280
n/a,1,146,9422,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5105,1050,1900,1900,3,2,QEQ,557654.4
n/a,1,146,9421,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5105,1050,1900,1900,2,11,QEQ,2746656
n/a,1,146,9420,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5105,1050,1900,1900,1,15,QEQ,2080800
n/a,1,146,9419,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5105,1050,1900,1900,3,6,QEQ,792045.324
n/a,1,146,9418,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5105,1050,1900,1900,2,55,QEQ,6501864.6
n/a,1,146,9417,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5105,1050,1900,1900,1,96,QEQ,3456000
n/a,1,146,9416,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5109,1050,1900,1900,3,1,QEQ,278827.2
n/a,1,146,9415,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5109,1050,1900,1900,2,7,QEQ,1747872
n/a,1,146,9414,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5109,1050,1900,1900,1,12,QEQ,1664640
n/a,1,146,9413,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5109,1050,1900,1900,3,2,QEQ,264015.108
n/a,1,146,9412,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5109,1050,1900,1900,2,39,QEQ,4610413.08
n/a,1,146,9411,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5109,1050,1900,1900,1,63,QEQ,4137550.2
n/a,1,146,9410,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5150,1050,1900,1900,2,13,QEQ,404352
n/a,1,146,9409,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5150,1050,1900,1900,1,15,QEQ,259200
n/a,1,146,9408,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5150,1050,1900,1900,3,4,QEQ,1115308.8
n/a,1,146,9407,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5150,1050,1900,1900,2,10,QEQ,2496960
n/a,1,146,9406,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5150,1050,1900,1900,3,4,QEQ,138931.2
n/a,1,146,9405,Ramón Santana,San Pedro de Macorís,18.51096,-69.14774,DR,5150,1050,1900,1900,2,13,QEQ,404352
n/a,1,146,9404,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5050,1050,1900,1900,1,168,QEQ,2903040
n/a,1,146,9403,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5050,1050,1900,1900,2,41,QEQ,1062720
n/a,1,146,9402,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5050,1050,1900,1900,2,73,QEQ,1892160
n/a,1,146,9401,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5050,1050,1900,1900,1,139,QEQ,2401920
n/a,1,146,9400,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5050,1050,1900,1900,1,3,QEQ,51840
n/a,1,146,9399,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5000,1050,1900,1900,1,149,QEQ,2574720
n/a,1,146,9398,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5105,1050,1900,1900,2,54,QEQ,1399680
n/a,1,146,9397,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5105,1050,1900,1900,1,76,QEQ,1313280
n/a,1,146,9396,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5105,1050,1900,1900,3,5,QEQ,1394136
n/a,1,146,9395,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5105,1050,1900,1900,2,9,QEQ,2247264
n/a,1,146,9394,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5105,1050,1900,1900,1,8,QEQ,1109760
n/a,1,146,9393,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5105,1050,1900,1900,3,12,QEQ,1584090.648
n/a,1,146,9392,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5105,1050,1900,1900,2,38,QEQ,4492197.36
n/a,1,146,9391,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5105,1050,1900,1900,1,36,QEQ,1296000
n/a,1,146,9390,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5109,1050,1900,1900,3,2,QEQ,557654.4
n/a,1,146,9389,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5109,1050,1900,1900,2,4,QEQ,998784
n/a,1,146,9388,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5109,1050,1900,1900,1,4,QEQ,554880
n/a,1,146,9387,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5109,1050,1900,1900,3,6,QEQ,792045.324
n/a,1,146,9386,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5109,1050,1900,1900,2,17,QEQ,2009667.24
n/a,1,146,9385,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5109,1050,1900,1900,1,23,QEQ,1510534.2
n/a,1,146,9384,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5150,1050,1900,1900,2,14,QEQ,435456
n/a,1,146,9383,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5150,1050,1900,1900,1,17,QEQ,293760
n/a,1,146,9382,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5150,1050,1900,1900,3,6,QEQ,1672963.2
n/a,1,146,9381,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5150,1050,1900,1900,2,14,QEQ,3495744
n/a,1,146,9380,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5150,1050,1900,1900,3,7,QEQ,243129.6
n/a,1,146,9379,Los Llanos,San Pedro de Macorís,18.50177,-69.56508,DR,5150,1050,1900,1900,2,14,QEQ,435456
n/a,1,146,9378,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5050,1050,1900,1900,1,308,QEQ,5322240
n/a,1,146,9377,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5050,1050,1900,1900,2,34,QEQ,881280
n/a,1,146,9376,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5050,1050,1900,1900,2,67,QEQ,1736640
n/a,1,146,9375,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5050,1050,1900,1900,1,134,QEQ,2315520
n/a,1,146,9374,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5050,1050,1900,1900,1,275,QEQ,4752000
n/a,1,146,9373,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5000,1050,1900,1900,1,56,QEQ,967680
n/a,1,146,9372,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5105,1050,1900,1900,2,41,QEQ,1062720
n/a,1,146,9371,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5105,1050,1900,1900,1,50,QEQ,864000
n/a,1,146,9370,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5105,1050,1900,1900,3,2,QEQ,557654.4
n/a,1,146,9369,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5105,1050,1900,1900,2,7,QEQ,1747872
n/a,1,146,9368,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5105,1050,1900,1900,1,6,QEQ,832320
n/a,1,146,9367,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5105,1050,1900,1900,3,6,QEQ,792045.324
n/a,1,146,9366,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5105,1050,1900,1900,2,28,QEQ,3310040.16
n/a,1,146,9365,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5105,1050,1900,1900,1,27,QEQ,972000
n/a,1,146,9364,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5109,1050,1900,1900,3,1,QEQ,278827.2
n/a,1,146,9363,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5109,1050,1900,1900,2,3,QEQ,749088
n/a,1,146,9362,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5109,1050,1900,1900,1,3,QEQ,416160
n/a,1,146,9361,Los Llanos,San Pedro de Macorís,18.72528,-69.48922,DR,5109,1050,1900,1900,3,2,QEQ,264015.108
n/a,1,146,9343,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5105,1050,1900,1900,2,25,QEQ,6242400
n/a,1,146,9342,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5105,1050,1900,1900,1,29,QEQ,4022880
n/a,1,146,9341,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5105,1050,1900,1900,3,22,QEQ,2904166.188
n/a,1,146,9340,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5105,1050,1900,1900,2,120,QEQ,14185886.4
n/a,1,146,9339,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5105,1050,1900,1900,1,172,QEQ,6192000
n/a,1,146,9338,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5109,1050,1900,1900,3,5,QEQ,1394136
n/a,1,146,9337,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5109,1050,1900,1900,2,13,QEQ,3246048
n/a,1,146,9336,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5109,1050,1900,1900,1,22,QEQ,3051840
n/a,1,146,9335,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5109,1050,1900,1900,3,11,QEQ,1452083.094
n/a,1,146,9334,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5109,1050,1900,1900,2,75,QEQ,8866179
n/a,1,146,9333,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5109,1050,1900,1900,1,113,QEQ,7421320.2
n/a,1,146,9332,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5150,1050,1900,1900,2,32,QEQ,995328
n/a,1,146,9331,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5150,1050,1900,1900,1,38,QEQ,656640
n/a,1,146,9330,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5150,1050,1900,1900,3,13,QEQ,3624753.6
n/a,1,146,9329,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5150,1050,1900,1900,2,30,QEQ,7490880
n/a,1,146,9328,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5150,1050,1900,1900,4,1,QEQ,172800
n/a,1,146,9327,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5150,1050,1900,1900,3,14,QEQ,486259.2
n/a,1,146,9326,Los Llanos,San Pedro de Macorís,18.59237,-69.50031,DR,5150,1050,1900,1900,2,32,QEQ,995328
n/a,1,146,9325,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5050,1050,1900,1900,1,86,QEQ,1486080
n/a,1,146,9324,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5050,1050,1900,1900,1,3227,QEQ,55762560
n/a,1,146,9323,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5050,1050,1900,1900,2,1009,QEQ,26153280
n/a,1,146,9322,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5050,1050,1900,1900,2,1624,QEQ,42094080
n/a,1,146,9321,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5050,1050,1900,1900,1,2835,QEQ,48988800
n/a,1,146,9320,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5050,1050,1900,1900,1,95,QEQ,1641600
n/a,1,146,9319,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5000,1050,1900,1900,1,2061,QEQ,35614080
n/a,1,146,9318,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5105,1050,1900,1900,2,4408,QEQ,114255360
n/a,1,146,9317,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5105,1050,1900,1900,1,6071,QEQ,104906880
n/a,1,146,9316,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5105,1050,1900,1900,3,655,QEQ,182631816
n/a,1,146,9315,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5105,1050,1900,1900,2,940,QEQ,234714240
n/a,1,146,9314,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5105,1050,1900,1900,1,761,QEQ,105565920
n/a,1,146,9313,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5105,1050,1900,1900,3,1525,QEQ,201311519.9
n/a,1,146,9312,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5105,1050,1900,1900,2,4098,QEQ,484448020.6
n/a,1,146,9311,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5105,1050,1900,1900,1,3102,QEQ,111672000
n/a,1,146,9310,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5109,1050,1900,1900,3,328,QEQ,91455321.6
n/a,1,146,9309,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5109,1050,1900,1900,2,319,QEQ,79653024
n/a,1,146,9308,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5109,1050,1900,1900,1,389,QEQ,53962080
n/a,1,146,9307,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5109,1050,1900,1900,3,827,QEQ,109170247.2
n/a,1,146,9306,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5109,1050,1900,1900,2,1599,QEQ,189026936.3
n/a,1,146,9305,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5109,1050,1900,1900,1,1944,QEQ,127672977.6
n/a,1,146,9304,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,2,1558,QEQ,48460032
n/a,1,146,9303,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,1,1870,QEQ,32313600
n/a,1,146,9302,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,6,15,QEQ,31212000
n/a,1,146,9301,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,5,21,QEQ,36414000
n/a,1,146,9300,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,4,26,QEQ,36067200
n/a,1,146,9299,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,3,820,QEQ,228638304
n/a,1,146,9298,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,2,1553,QEQ,387777888
n/a,1,146,9297,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,5,45,QEQ,9720000
n/a,1,146,9296,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,4,57,QEQ,9849600
n/a,1,146,9295,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,3,968,QEQ,33621350.4
n/a,1,146,9294,San Pedro de Macorís,San Pedro de Macorís,18.48504,-69.26954,DR,5150,1050,1900,1900,2,1558,QEQ,48460032
n/a,1,146,9293,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5050,1050,1900,1900,1,9,QEQ,155520
n/a,1,146,9292,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5050,1050,1900,1900,1,257,QEQ,4440960
n/a,1,146,9291,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5050,1050,1900,1900,2,78,QEQ,2021760
n/a,1,146,9290,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5050,1050,1900,1900,2,134,QEQ,3473280
n/a,1,146,9289,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5050,1050,1900,1900,1,247,QEQ,4268160
n/a,1,146,9288,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5050,1050,1900,1900,1,9,QEQ,155520
n/a,1,146,9287,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5000,1050,1900,1900,1,614,QEQ,10609920
n/a,1,146,9286,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5105,1050,1900,1900,2,209,QEQ,5417280
n/a,1,146,9285,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5105,1050,1900,1900,1,318,QEQ,5495040
n/a,1,146,9284,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5105,1050,1900,1900,3,21,QEQ,5855371.2
n/a,1,146,9283,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5105,1050,1900,1900,2,40,QEQ,9987840
n/a,1,146,9282,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5105,1050,1900,1900,1,34,QEQ,4716480
n/a,1,146,9281,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5105,1050,1900,1900,3,52,QEQ,6864392.808
n/a,1,146,9280,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5105,1050,1900,1900,2,178,QEQ,21042398.16
n/a,1,146,9279,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5105,1050,1900,1900,1,144,QEQ,5184000
n/a,1,146,9278,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5109,1050,1900,1900,3,11,QEQ,3067099.2
n/a,1,146,9277,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5109,1050,1900,1900,2,14,QEQ,3495744
n/a,1,146,9276,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5109,1050,1900,1900,1,19,QEQ,2635680
n/a,1,146,9275,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5109,1050,1900,1900,3,26,QEQ,3432196.404
n/a,1,146,9274,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5109,1050,1900,1900,2,73,QEQ,8629747.56
n/a,1,146,9273,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5109,1050,1900,1900,1,91,QEQ,5976461.4
n/a,1,146,9272,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5150,1050,1900,1900,2,66,QEQ,2052864
n/a,1,146,9271,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5150,1050,1900,1900,1,79,QEQ,1365120
n/a,1,146,9270,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5150,1050,1900,1900,4,1,QEQ,1387200
n/a,1,146,9269,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5150,1050,1900,1900,3,31,QEQ,8643643.2
n/a,1,146,9268,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5150,1050,1900,1900,2,65,QEQ,16230240
n/a,1,146,9267,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5150,1050,1900,1900,5,1,QEQ,216000
n/a,1,146,9266,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5150,1050,1900,1900,4,1,QEQ,172800
n/a,1,146,9265,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5150,1050,1900,1900,3,34,QEQ,1180915.2
n/a,1,146,9264,Villa Hermosa,La Romana,18.44885,-69.04807,DR,5150,1050,1900,1900,2,66,QEQ,2052864
n/a,1,146,9263,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5050,1050,1900,1900,1,11,QEQ,190080
n/a,1,146,9262,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5050,1050,1900,1900,1,1130,QEQ,19526400
n/a,1,146,9261,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5050,1050,1900,1900,2,383,QEQ,9927360
n/a,1,146,9260,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5050,1050,1900,1900,2,618,QEQ,16018560
n/a,1,146,9259,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5050,1050,1900,1900,1,1062,QEQ,18351360
n/a,1,146,9258,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5050,1050,1900,1900,1,38,QEQ,656640
n/a,1,146,9257,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5000,1050,1900,1900,1,2959,QEQ,51131520
n/a,1,146,9256,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5105,1050,1900,1900,2,1416,QEQ,36702720
n/a,1,146,9255,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5105,1050,1900,1900,1,2176,QEQ,37601280
n/a,1,146,9254,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5105,1050,1900,1900,3,216,QEQ,60226675.2
n/a,1,146,9253,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5105,1050,1900,1900,2,307,QEQ,76656672
n/a,1,146,9252,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5105,1050,1900,1900,1,246,QEQ,34125120
n/a,1,146,9251,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5105,1050,1900,1900,3,519,QEQ,68511920.53
n/a,1,146,9250,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5105,1050,1900,1900,2,1300,QEQ,153680436
n/a,1,146,9249,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5105,1050,1900,1900,1,982,QEQ,35352000
n/a,1,146,9248,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5109,1050,1900,1900,3,108,QEQ,30113337.6
n/a,1,146,9247,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5109,1050,1900,1900,2,103,QEQ,25718688
n/a,1,146,9246,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5109,1050,1900,1900,1,123,QEQ,17062560
n/a,1,146,9245,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5109,1050,1900,1900,3,289,QEQ,38150183.11
n/a,1,146,9244,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5109,1050,1900,1900,2,512,QEQ,60526448.64
n/a,1,146,9243,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5109,1050,1900,1900,1,614,QEQ,40324695.6
n/a,1,146,9242,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5150,1050,1900,1900,2,512,QEQ,15925248
n/a,1,146,9241,Villa Hermosa,La Romana,18.46366,-69.02002,DR,5150,1050,1900,1900,1,614,QEQ,10609920
