summary_id,type,event_id,mean,standard_deviation,exposure_value
1,2,2175,0.000000,0.000000,43284180.000000
1,1,818,2.036907,0,48347220.000000
1,2,818,4.979887,9.170371,48347220.000000
1,1,2506,583410.062500,0,48347220.000000
1,2,2506,527135.625000,865003.250000,48347220.000000
1,1,2315,15.371561,0,48347220.000000
1,2,2315,6.431754,11.350284,48347220.000000
1,1,4693,0.000000,0,43284180.000000
1,2,4693,0.000000,0.000000,43284180.000000
1,1,4021,1.961532,0,43284180.000000
1,2,4021,2.712327,8.577131,43284180.000000
1,1,3907,2255.638428,0,48347220.000000
1,2,3907,3377.216797,9519.840820,48347220.000000
1,1,1937,0.000000,0,43284180.000000
1,2,1937,0.000000,0.000000,43284180.000000
1,1,3909,17.316275,0,48347220.000000
1,2,3909,2.638658,8.344170,48347220.000000
1,1,5270,13.232050,0,43284180.000000
1,2,5270,33.900673,107.203346,43284180.000000
1,1,2399,1244068.875000,0,48347220.000000
1,2,2399,924797.312500,891410.250000,48347220.000000
1,1,3025,0.000000,0,43284180.000000
1,2,3025,0.000000,0.000000,43284180.000000
1,1,3303,0.000000,0,43284180.000000
1,2,3303,0.000000,0.000000,43284180.000000
1,1,5310,755.048462,0,48347220.000000
1,2,5310,748.590942,1466.130615,48347220.000000
1,1,1657,13168.488281,0,48347220.000000
1,2,1657,21217.402344,42120.453125,48347220.000000
1,1,5361,377724.312500,0,48347220.000000
1,2,5361,349384.718750,598488.687500,48347220.000000
1,1,5327,67367.843750,0,48347220.000000
1,2,5327,110240.773438,185767.203125,48347220.000000
1,1,2727,39.723099,0,48347220.000000
1,2,2727,47.598583,109.138885,48347220.000000
1,1,2479,893101.750000,0,48347220.000000
1,2,2479,1792592.250000,1825735.625000,48347220.000000
1,1,4155,0.980767,0,43284180.000000
1,2,4155,0.000000,0.000000,43284180.000000
1,1,4862,0.973746,0,48347220.000000
1,2,4862,0.000000,0.000000,48347220.000000
1,1,4369,0.000000,0,43284180.000000
1,2,4369,0.000000,0.000000,43284180.000000
1,1,5233,12.842872,0,43284180.000000
1,2,5233,0.000000,0.000000,43284180.000000
1,1,5444,1.003253,0,48347220.000000
1,2,5444,1.114621,3.524742,48347220.000000
1,1,17,0.000000,0,43284180.000000
1,2,17,0.000000,0.000000,43284180.000000
1,1,5055,943.259827,0,48347220.000000
1,2,5055,1240.635742,1446.385620,48347220.000000
1,1,1822,2921.963135,0,48347220.000000
1,2,1822,6318.516602,9586.776367,48347220.000000
1,1,3151,0.951921,0,43284180.000000
1,2,3151,0.000000,0.000000,43284180.000000
1,1,1718,0.000000,0,43284180.000000
1,2,1718,0.000000,0.000000,43284180.000000
1,1,1789,9640623.000000,0,48347220.000000
1,2,1789,8518564.000000,4926174.000000,48347220.000000
1,1,2739,8182.982422,0,48347220.000000
1,2,2739,10307.478516,12775.681641,48347220.000000
1,1,5235,200.932571,0,48347220.000000
1,2,5235,26.265182,83.057800,48347220.000000
1,1,2780,2.995187,0,48347220.000000
1,2,2780,5.821646,13.837095,48347220.000000
1,1,559,211.848831,0,48347220.000000
1,2,559,8.886830,19.520218,48347220.000000
1,1,3657,0.000000,0,43284180.000000
1,2,3657,0.000000,0.000000,43284180.000000
1,1,2415,3.056231,0,48347220.000000
1,2,2415,2.502993,7.915158,48347220.000000
1,1,4911,70.315010,0,48347220.000000
1,2,4911,193.476334,568.112610,48347220.000000
1,1,2307,43739.449219,0,48347220.000000
1,2,2307,25959.072266,35045.136719,48347220.000000
1,1,2706,16.620302,0,48347220.000000
1,2,2706,5.104595,8.913118,48347220.000000
1,1,3821,112.228477,0,48347220.000000
1,2,3821,47.446186,109.115517,48347220.000000
1,1,1857,13.633032,0,43284180.000000
1,2,1857,0.000000,0.000000,43284180.000000
