summary_id,type,event_id,mean,standard_deviation,exposure_value
1,2,4391,0.000000,0.000000,14354167.000000
1,1,3633,0.000000,0,14354167.000000
1,2,3633,0.000000,0.000000,14354167.000000
1,1,5452,0.000000,0,12835254.000000
1,2,5452,0.000000,0.000000,12835254.000000
1,1,4311,0.000000,0,12835254.000000
1,2,4311,0.000000,0.000000,12835254.000000
1,1,5408,0.000000,0,14354167.000000
1,2,5408,0.000000,0.000000,14354167.000000
1,1,3699,0.000000,0,12835254.000000
1,2,3699,0.000000,0.000000,12835254.000000
1,1,1594,0.000000,0,12835254.000000
1,2,1594,0.000000,0.000000,12835254.000000
1,1,2316,4330963.500000,0,14354167.000000
1,2,2316,4093513.250000,2361790.000000,14354167.000000
1,1,4499,0.000000,0,12835254.000000
1,2,4499,0.000000,0.000000,12835254.000000
1,1,2400,1035314.500000,0,14354167.000000
1,2,2400,515474.093750,421751.375000,14354167.000000
1,1,1961,0.000000,0,12835254.000000
1,2,1961,0.000000,0.000000,12835254.000000
1,1,1678,0.000000,0,12835254.000000
1,2,1678,0.000000,0.000000,12835254.000000
1,1,5253,0.000000,0,14354167.000000
1,2,5253,0.000000,0.000000,14354167.000000
1,1,4131,0.000000,0,14354167.000000
1,2,4131,0.000000,0.000000,14354167.000000
1,1,2411,0.000000,0,14354167.000000
1,2,2411,0.000000,0.000000,14354167.000000
1,1,5220,0.000000,0,14354167.000000
1,2,5220,0.000000,0.000000,14354167.000000
1,1,1869,0.000000,0,14354167.000000
1,2,1869,0.000000,0.000000,14354167.000000
1,1,4429,0.000000,0,14354167.000000
1,2,4429,0.000000,0.000000,14354167.000000
1,1,4688,0.000000,0,14354167.000000
1,2,4688,0.000000,0.000000,14354167.000000
1,1,2462,0.000000,0,14354167.000000
1,2,2462,1564.528320,4947.472656,14354167.000000
1,1,5044,0.000000,0,14354167.000000
1,2,5044,5507.632324,17416.664062,14354167.000000
1,1,1801,0.000000,0,14354167.000000
1,2,1801,0.000000,0.000000,14354167.000000
1,1,4752,0.000000,0,14354167.000000
1,2,4752,0.000000,0.000000,14354167.000000
1,1,3691,0.000000,0,12835254.000000
1,2,3691,0.000000,0.000000,12835254.000000
1,1,4926,0.000000,0,14354167.000000
1,2,4926,0.000000,0.000000,14354167.000000
1,1,2397,0.000000,0,12835254.000000
1,2,2397,0.000000,0.000000,12835254.000000
1,1,3169,0.000000,0,12835254.000000
1,2,3169,0.000000,0.000000,12835254.000000
1,1,5331,0.000000,0,12835254.000000
1,2,5331,0.000000,0.000000,12835254.000000
1,1,5004,0.000000,0,12835254.000000
1,2,5004,0.000000,0.000000,12835254.000000
1,1,3220,0.000000,0,12835254.000000
1,2,3220,0.000000,0.000000,12835254.000000
1,1,5091,0.000000,0,12835254.000000
1,2,5091,0.000000,0.000000,12835254.000000
1,1,1969,0.000000,0,12835254.000000
1,2,1969,0.000000,0.000000,12835254.000000
1,1,2720,0.000000,0,14354167.000000
1,2,2720,0.000000,0.000000,14354167.000000
1,1,5128,0.000000,0,14354167.000000
1,2,5128,0.000000,0.000000,14354167.000000
1,1,1847,173296.046875,0,14354167.000000
1,2,1847,235815.843750,248394.328125,14354167.000000
1,1,3859,0.000000,0,12835254.000000
1,2,3859,0.000000,0.000000,12835254.000000
1,1,4966,0.000000,0,14354167.000000
1,2,4966,0.000000,0.000000,14354167.000000
1,1,4766,0.000000,0,12835254.000000
1,2,4766,0.000000,0.000000,12835254.000000
1,1,4071,0.000000,0,14354167.000000
1,2,4071,0.000000,0.000000,14354167.000000
1,1,4030,0.000000,0,14354167.000000
1,2,4030,0.000000,0.000000,14354167.000000
1,1,5131,0.000000,0,14354167.000000
1,2,5131,0.000000,0.000000,14354167.000000
1,1,2648,233437.171875,0,14354167.000000
1,2,2648,335648.593750,699078.687500,14354167.000000
1,1,3950,0.000000,0,12835254.000000
1,2,3950,0.000000,0.000000,12835254.000000
1,1,5024,0.000000,0,14354167.000000
1,2,5024,0.000000,0.000000,14354167.000000
1,1,1352,0.000000,0,12835254.000000
1,2,1352,0.000000,0.000000,12835254.000000
1,1,4172,0.000000,0,12835254.000000
1,2,4172,0.000000,0.000000,12835254.000000
1,1,5189,0.000000,0,12835254.000000
1,2,5189,0.000000,0.000000,12835254.000000
1,1,1939,0.000000,0,12835254.000000
1,2,1939,0.000000,0.000000,12835254.000000
1,1,917,0.000000,0,12835254.000000
1,2,917,0.000000,0.000000,12835254.000000
1,1,4778,0.000000,0,14354167.000000
1,2,4778,0.000000,0.000000,14354167.000000
1,1,4392,0.000000,0,14354167.000000
1,2,4392,0.000000,0.000000,14354167.000000
1,1,5136,0.000000,0,14354167.000000
1,2,5136,0.000000,0.000000,14354167.000000
1,1,4956,0.000000,0,14354167.000000
1,2,4956,0.000000,0.000000,14354167.000000
1,1,5211,0.000000,0,14354167.000000
1,2,5211,0.000000,0.000000,14354167.000000
1,1,1669,0.000000,0,14354167.000000
1,2,1669,0.000000,0.000000,14354167.000000
1,1,5442,0.000000,0,14354167.000000
1,2,5442,0.000000,0.000000,14354167.000000
1,1,3866,0.000000,0,12835254.000000
1,2,3866,0.000000,0.000000,12835254.000000
1,1,3823,0.000000,0,14354167.000000
1,2,3823,0.000000,0.000000,14354167.000000
1,1,1786,0.000000,0,14354167.000000
1,2,1786,0.000000,0.000000,14354167.000000
1,1,4049,0.000000,0,12835254.000000
1,2,4049,0.000000,0.000000,12835254.000000
1,1,1814,0.000000,0,14354167.000000
1,2,1814,0.000000,0.000000,14354167.000000
1,1,5106,0.000000,0,14354167.000000
1,2,5106,0.000000,0.000000,14354167.000000
1,1,5121,0.000000,0,14354167.000000
1,2,5121,0.000000,0.000000,14354167.000000
1,1,2667,0.000000,0,14354167.000000
1,2,2667,45246.718750,93930.460938,14354167.000000
1,1,3404,0.000000,0,14354167.000000
1,2,3404,5584.892578,17660.982422,14354167.000000
1,1,1311,0.000000,0,12835254.000000
1,2,1311,0.000000,0.000000,12835254.000000
1,1,929,0.000000,0,12835254.000000
1,2,929,0.000000,0.000000,12835254.000000
1,1,2387,0.000000,0,14354167.000000
1,2,2387,0.000000,0.000000,14354167.000000
1,1,477,0.000000,0,12835254.000000
1,2,477,0.000000,0.000000,12835254.000000
1,1,2317,81396.062500,0,14354167.000000
1,2,2317,55053.945312,123793.023438,14354167.000000
1,1,841,0.000000,0,12835254.000000
1,2,841,0.000000,0.000000,12835254.000000
1,1,5367,0.000000,0,14354167.000000
1,2,5367,0.000000,0.000000,14354167.000000
1,1,2380,0.000000,0,14354167.000000
1,2,2380,0.000000,0.000000,14354167.000000
1,1,2173,0.000000,0,12835254.000000
1,2,2173,0.000000,0.000000,12835254.000000
1,1,4274,0.000000,0,14354167.000000
1,2,4274,0.000000,0.000000,14354167.000000
1,1,1595,0.000000,0,14354167.000000
1,2,1595,0.000000,0.000000,14354167.000000
1,1,5034,0.000000,0,14354167.000000
1,2,5034,12047.625000,38097.937500,14354167.000000
1,1,4812,0.000000,0,14354167.000000
1,2,4812,0.000000,0.000000,14354167.000000
1,1,5148,0.000000,0,14354167.000000
1,2,5148,0.000000,0.000000,14354167.000000
1,1,4985,0.000000,0,14354167.000000
1,2,4985,0.000000,0.000000,14354167.000000
1,1,5410,0.000000,0,12835254.000000
1,2,5410,0.000000,0.000000,12835254.000000
1,1,5134,0.000000,0,14354167.000000
1,2,5134,0.000000,0.000000,14354167.000000
1,1,4136,0.000000,0,14354167.000000
1,2,4136,0.000000,0.000000,14354167.000000
1,1,4841,0.000000,0,12835254.000000
1,2,4841,0.000000,0.000000,12835254.000000
1,1,5497,0.000000,0,12835254.000000
1,2,5497,0.000000,0.000000,12835254.000000
1,1,3848,0.000000,0,14354167.000000
1,2,3848,0.000000,0.000000,14354167.000000
1,1,1471,0.000000,0,12835254.000000
1,2,1471,0.000000,0.000000,12835254.000000
1,1,5116,0.000000,0,14354167.000000
1,2,5116,0.000000,0.000000,14354167.000000
1,1,1802,0.000000,0,14354167.000000
1,2,1802,45126.757812,62349.570312,14354167.000000
1,1,5217,74344.328125,0,14354167.000000
1,2,5217,167111.453125,219864.250000,14354167.000000
1,1,3814,0.000000,0,14354167.000000
1,2,3814,0.000000,0.000000,14354167.000000
1,1,5089,0.000000,0,12835254.000000
1,2,5089,0.000000,0.000000,12835254.000000
1,1,3106,0.000000,0,14354167.000000
1,2,3106,0.000000,0.000000,14354167.000000
1,1,5449,0.000000,0,12835254.000000
1,2,5449,0.000000,0.000000,12835254.000000
1,1,4072,0.000000,0,14354167.000000
1,2,4072,0.000000,0.000000,14354167.000000
1,1,2358,0.000000,0,14354167.000000
1,2,2358,0.000000,0.000000,14354167.000000
1,1,5010,0.000000,0,14354167.000000
1,2,5010,0.000000,0.000000,14354167.000000
1,1,5153,0.000000,0,14354167.000000
1,2,5153,0.000000,0.000000,14354167.000000
1,1,4945,0.000000,0,14354167.000000
1,2,4945,0.000000,0.000000,14354167.000000
1,1,4501,0.000000,0,14354167.000000
1,2,4501,0.000000,0.000000,14354167.000000
1,1,1609,0.000000,0,12835254.000000
1,2,1609,0.000000,0.000000,12835254.000000
1,1,4589,0.000000,0,12835254.000000
1,2,4589,0.000000,0.000000,12835254.000000
1,1,3001,0.000000,0,12835254.000000
1,2,3001,0.000000,0.000000,12835254.000000
1,1,652,0.000000,0,12835254.000000
1,2,652,0.000000,0.000000,12835254.000000
1,1,1871,0.000000,0,14354167.000000
1,2,1871,0.000000,0.000000,14354167.000000
1,1,3189,0.000000,0,12835254.000000
1,2,3189,0.000000,0.000000,12835254.000000
1,1,4373,0.000000,0,12835254.000000
1,2,4373,0.000000,0.000000,12835254.000000
1,1,650,0.000000,0,12835254.000000
1,2,650,0.000000,0.000000,12835254.000000
1,1,5383,0.000000,0,14354167.000000
1,2,5383,0.000000,0.000000,14354167.000000
1,1,4416,0.000000,0,12835254.000000
1,2,4416,0.000000,0.000000,12835254.000000
1,1,563,0.000000,0,12835254.000000
1,2,563,0.000000,0.000000,12835254.000000
1,1,2382,0.000000,0,12835254.000000
1,2,2382,0.000000,0.000000,12835254.000000
1,1,4567,0.000000,0,14354167.000000
1,2,4567,0.000000,0.000000,14354167.000000
1,1,4963,0.000000,0,14354167.000000
1,2,4963,0.000000,0.000000,14354167.000000
1,1,4133,0.000000,0,12835254.000000
1,2,4133,0.000000,0.000000,12835254.000000
1,1,780,0.000000,0,12835254.000000
1,2,780,0.000000,0.000000,12835254.000000
1,1,4912,0.000000,0,14354167.000000
1,2,4912,0.000000,0.000000,14354167.000000
1,1,3124,0.000000,0,14354167.000000
1,2,3124,0.000000,0.000000,14354167.000000
1,1,4265,0.000000,0,14354167.000000
1,2,4265,0.000000,0.000000,14354167.000000
1,1,4276,0.000000,0,14354167.000000
1,2,4276,0.000000,0.000000,14354167.000000
